2014-12-02 04:05:02.980711	1761179351	留几手	0
2014-12-02 04:05:03.152179	1784473157	中国新闻网	0
2014-12-02 04:05:03.308106	1618051664	头条新闻	0
2014-12-02 04:05:03.478224	1713926427	微博搞笑排行榜	0
2014-12-02 04:05:03.653761	2423763501	正常人办不出这种事儿	0
2014-12-02 04:05:03.832500	1764222885	当时我就震惊了	0
2014-12-02 04:05:04.007672	2430259303	我的前任是个极品	0
2014-12-02 05:05:01.362963	1266321801	姚晨	0
2014-12-02 05:05:01.515101	1191258123	韩寒	0
2014-12-02 05:05:01.659009	1826792401	王思聪	0
2014-12-02 05:05:01.807754	1494848464	宁财神	0
2014-12-02 05:05:01.944168	2123664205	英式没品笑话百科	0
2014-12-02 05:05:02.096601	1788911247	谷大白话	0
2014-12-02 05:05:02.243555	2709577332	Happy张江	0
2014-12-02 05:05:02.382259	3229125510	小野妹子学吐槽	0
2014-12-02 05:05:02.508124	1761179351	留几手	0
2014-12-02 05:05:02.655906	1784473157	中国新闻网	0
2014-12-02 05:05:02.807742	1618051664	头条新闻	0
2014-12-02 05:05:02.936497	1713926427	微博搞笑排行榜	0
2014-12-02 05:05:03.104381	2423763501	正常人办不出这种事儿	0
2014-12-02 05:05:03.247963	1764222885	当时我就震惊了	0
2014-12-02 05:05:03.375569	2430259303	我的前任是个极品	0
2014-12-02 06:05:01.830871	1266321801	姚晨	0
2014-12-02 06:05:02.016223	1191258123	韩寒	0
2014-12-02 06:05:02.199105	1826792401	王思聪	0
2014-12-02 06:05:02.393284	1494848464	宁财神	0
2014-12-02 06:05:02.574772	2123664205	英式没品笑话百科	0
2014-12-02 06:05:02.771111	1788911247	谷大白话	0
2014-12-02 06:05:02.970696	2709577332	Happy张江	0
2014-12-02 06:05:03.159191	3229125510	小野妹子学吐槽	0
2014-12-02 06:05:03.353383	1761179351	留几手	0
2014-12-02 06:05:03.552546	1784473157	中国新闻网	0
2014-12-02 06:05:03.733999	1618051664	头条新闻	0
